MAG,domain,phylum,host_family,genus,species,vOTU,iphop,phase,method_iphop,viral_tax,checkv_quality,lifestyle,lifestyle_prediction_method
MAG_22,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus kloosii,cn_080613_5_ph_rerun_000000000339,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_22,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus kloosii,cn_080613_5_ph_rerun_000000000333,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_23,Bacteria,Actinomycetota,Mycobacteriaceae,Gordonia,,cn_080613_5_ph_rerun_000000000516,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_23,Bacteria,Actinomycetota,Mycobacteriaceae,Gordonia,,cn_080613_5_ph_rerun_000000000542,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_25,Bacteria,Actinomycetota,Streptosporangiaceae,,,cn_080613_5_ph_rerun_000000000043,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_26,Bacteria,Actinomycetota,Propionibacteriaceae,Microlunatus_A,,cn_080613_5_ph_rerun_000000000100,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000201,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000609,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000274,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000323,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000593,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000597,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_27,Bacteria,Actinomycetota,Brevibacteriaceae,Brevibacterium,,cn_080613_5_ph_rerun_000000000629,FALSE,TRUE,NA,Fuselloviridae; Unclassified kingdom,Not-determined,lytic,checkv & bacphlip
MAG_29,Bacteria,Actinomycetota,Mycobacteriaceae,Tomitella,,cn_080613_5_ph_rerun_000000000577,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080913_8_1_ph_rerun_k141_297699|provirus_23857_92764,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,raw-080913-8-1-ph_rerun_bin_105_k141_611331,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080913_2_rerun_000000000242,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080613_5_ph_rerun_000000000074,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080613_5_ph_rerun_000000000195,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080613_5_ph_rerun_k141_641650,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_251581,TRUE,FALSE,blast,Mimiviridae,Not-determined,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080913_2_rerun_k141_1556841,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080813_7_mc_k141_1633765,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080613_5_ph_rerun_k141_699401,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,080913_2_rerun_k141_111277,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_30,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,,cn_080613_5_ph_rerun_000000000029,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_31,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,080613_5_ph_rerun_k141_591051|provirus_51927_66762,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_31,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,080613_5_ph_rerun_k141_787452,TRUE,FALSE,blast,Unclassified,Not-determined,lysogenic,bacphlip
MAG_31,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000308,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_31,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000541,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_31,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000239,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_31,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000562,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_32,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000450,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,checkv
MAG_32,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000553,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_32,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000306,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_32,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000117,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_32,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000229,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000112|provirus_345_38888,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_8_1_ph_rerun_000000000270,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000039,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000122,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080613_5_ph_rerun_k141_1777502,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080613_5_ph_rerun_k141_1769338,TRUE,FALSE,iPHoP-RF,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000090,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080613_5_ph_rerun_k141_239011,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_35,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000090,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_37,Bacteria,Actinomycetota,Actinomycetaceae,Peptidiphaga,,cn_080913_8_1_ph_rerun_000000000272,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_37,Bacteria,Actinomycetota,Actinomycetaceae,Peptidiphaga,,cn_080613_5_ph_rerun_000000000413,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_39,Bacteria,Bacillota,Aerococcaceae,Abiotrophia,,080613_5_ph_rerun_k141_1649615|provirus_12998_61247,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_39,Bacteria,Bacillota,Aerococcaceae,Abiotrophia,,080913_8_1_ph_rerun_k141_786552|provirus_50962_94510,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,checkv & bacphlip
MAG_39,Bacteria,Bacillota,Aerococcaceae,Abiotrophia,,080613_5_ph_rerun_k141_1698379|provirus_50798_93497,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_39,Bacteria,Bacillota,Aerococcaceae,Abiotrophia,,080613_5_ph_rerun_k141_1809347|provirus_29929_68308,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_39,Bacteria,Bacillota,Aerococcaceae,Abiotrophia,,cn_080813_7_mc_000000000729,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_41,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000092,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_41,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080613_5_ph_rerun_000000000578,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_42,Bacteria,Actinomycetota,Propionibacteriaceae,Microlunatus_A,,080613_5_ph_rerun_k141_927247,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080913_8_1_ph_rerun_k141_297699|provirus_23857_92764,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,cn_080913_2_rerun_000000000536,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,cn_080613_5_ph_rerun_000000000074,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080613_5_ph_rerun_k141_1710109,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,cn_080913_2_rerun_000000000525,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,cn_080813_7_mc_000000000188,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080613_5_ph_rerun_k141_690042,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080813_7_mc_k141_879703,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080613_5_ph_rerun_k141_1417685,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080613_5_ph_rerun_k141_1603908,TRUE,FALSE,blast,Herelleviridae; Unclassified family,Low-quality,lysogenic,checkv
MAG_43,Bacteria,Bacillota,Staphylococcaceae,Staphylococcus,Staphylococcus lloydii,080613_5_ph_rerun_k141_847646,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_44,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080913_2_rerun_000000000122,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080913_2_rerun_000000000762,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,080613_5_ph_rerun_k141_1792339,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,080613_5_ph_rerun_k141_1417411,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080613_5_ph_rerun_000000000638,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080613_5_ph_rerun_000000000169,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080613_5_ph_rerun_000000000583,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080613_5_ph_rerun_000000000056,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_46,Bacteria,Actinomycetota,Micromonosporaceae,Stackebrandtia,,cn_080613_5_ph_rerun_000000000632,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_48,Bacteria,Actinomycetota,Nakamurellaceae,Nakamurella,,080613_5_ph_rerun_k141_461632|provirus_151038_189113,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000165,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000771,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000809|provirus_1_42983,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,checkv
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080813_7_mc_k141_86848|provirus_82615_123455,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_8_1_ph_rerun_k141_464011|provirus_134827_175581,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000359|provirus_457_41017,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080813_7_mc_k141_254627|provirus_94638_134502,TRUE,FALSE,iPHoP-RF,Unclassified,High-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000089,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_2_rerun_k141_323093|provirus_1_33910,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080813_7_mc_k141_1190639|provirus_1_32283,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080813_7_mc_000000000184,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000330,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080813_7_mc_000000000144,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080813_7_mc_000000000587,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_8_1_ph_rerun_k141_542402|provirus_2_23920,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,unclear,Not-determined
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000366|provirus_2_23712,TRUE,FALSE,iPHoP-RF,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080813_7_mc_000000000281,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000086,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_8_1_ph_rerun_k141_732283|provirus_501770_523777,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_2_rerun_k141_716829|provirus_156_21354,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000129,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080813_7_mc_000000000677,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000352,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000743,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000531,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080813_7_mc_000000000550,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000185,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000161,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080813_7_mc_k141_108478|provirus_1_13190,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,unclear,Not-determined
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080813_7_mc_k141_38911|provirus_3_12031,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_8_1_ph_rerun_000000000310,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_2_rerun_k141_2762459,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080813_7_mc_k141_228945|provirus_3_9503,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,cn_080913_2_rerun_000000000669,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_50,Bacteria,Bacillota,Enterococcaceae,Enterococcus_A,Enterococcus_A sp017377655,080913_2_rerun_k141_1411252|provirus_181065_189422,TRUE,FALSE,iPHoP-RF,Unclassified,Low-quality,lysogenic,bacphlip
