contig,length,Phyllostomus disoclor (080613_8),Phyllostomus disoclor (080813_19),Mimon crenulatum (080813_7),Mimon crenulatum (080913_2),Phyllostomus hastatus (080613_5),Phyllostomus hastatus (080913_8)
cn_080613_5_ph_rerun_000000000379,11350,0,0,0,0,24.49277660324172,0
080613_5_ph_rerun_k141_372635,3458,0,0,0,0,22.302890173410404,0
cn_080613_5_ph_rerun_000000000505,41963,0.011104227231568413,0,0,0,55.472477720059096,0.08054139064957347
cn_080613_5_ph_rerun_000000000120,6908,0,0,0,0,9.82455124493341,0.6829762594093804
080613_5_ph_rerun_k141_1655595,2607,0,0,0,0,7.257471264367816,0
080613_5_ph_rerun_k141_22165,2670,0,0,0,0,7.406437125748503,0
080613_5_ph_rerun_k141_255916,3556,0,0,0,0,7.7547806524184475,0
080613_5_ph_rerun_k141_606305,3024,0,0,0,0,7.8088624338624335,0
cn_080613_5_ph_rerun_000000000008,7110,0,0,0,0,36.46456692913386,0
080613_5_ph_rerun_k141_141944,2643,0,0,0,0,11.648526077097506,0.09901738473167045
080613_5_ph_rerun_k141_606405,4585,0,0,0,0,15.015263846489315,0
080613_5_ph_rerun_k141_838350,4984,0,0,0,0,44.475521669341894,0
080613_5_ph_rerun_k141_1656470,4561,0,0,0,0,8.253836036825954,0
cn_080613_5_ph_rerun_000000000582,6863,0,0,0,0,38.76085056801631,0
080613_5_ph_rerun_k141_1540130,2770,0,0,0,0,79.08152958152958,0
cn_080613_5_ph_rerun_000000000346,9255,0,0,0,0,11.74054871462519,0
080613_5_ph_rerun_k141_838605,2693,0,0,0,0,68.02969561989606,0.11804008908685969
080613_5_ph_rerun_k141_838655,7692,0,0,0,0,6.851014040561623,0
cn_080613_5_ph_rerun_000000000012,43512,0,0,0,0,19.607326714469572,0
080613_5_ph_rerun_k141_1773435,4256,0,0,0,0,8.540413533834586,0
080613_5_ph_rerun_k141_959441,2723,0,0,0,0,5.8407923697725606,0
080613_5_ph_rerun_k141_23420,4298,0,0,0,0,11.305581395348836,0.07116279069767442
cn_080613_5_ph_rerun_000000000195,6223,0,0,0,0,7.440089945390299,0
080613_5_ph_rerun_k141_1540716,3858,0,0,0,0,8.650259067357513,0
080613_5_ph_rerun_k141_1073100,3625,0,0,0,0,5.638168781025924,0
080613_5_ph_rerun_k141_607508,2940,0,0,0,0,12.019047619047619,0
cn_080613_5_ph_rerun_000000000028,6128,0,0,0,171.33093994778068,21.41677545691906,0
cn_080613_5_ph_rerun_000000000275,7220,0,0,0,0,12.404986149584488,0.31191135734072023
080613_5_ph_rerun_k141_1191105,3341,0,0,0,0,18.28785158587672,0
080613_5_ph_rerun_k141_143002,5970,0,0,0,0,8.245478901540523,0
080613_5_ph_rerun_k141_24177,3792,0,0,0,0,8.588080168776372,0
cn_080613_5_ph_rerun_000000000033,10005,0,0,0,0,108.17469518289026,0.05716570057965221
cn_080613_5_ph_rerun_000000000373,7323,0,0,0,0,19.662844662844662,0
cn_080613_5_ph_rerun_000000000135,9670,0,0,0,0,13.760752688172044,0
080613_5_ph_rerun_k141_960384,3702,0,0,0,0,13.092872570194384,0
080613_5_ph_rerun_k141_839794,3178,0,0,0,0,1154.1591194968553,0.5761006289308176
080613_5_ph_rerun_k141_24468,9429,0,0,0,0,26.788335100742312,0
080613_5_ph_rerun_k141_725519,4838,0,0,0,0,10.935950413223141,0
cn_080613_5_ph_rerun_000000000239,5472,0,0,0,0,39.96162280701754,0
080613_5_ph_rerun_k141_960569,2532,0,0,0,0,22.466824644549764,0
080613_5_ph_rerun_k141_1658493,4631,0,0,0,0,13.664220975399223,0
cn_080613_5_ph_rerun_000000000366,5317,0,0,0,0,15.101918014291087,0
cn_080613_5_ph_rerun_000000000408,20952,0,0,0,0,113.22317678503245,0.7275677739595265
080613_5_ph_rerun_k141_1192283,3779,0,0,0,0,5.812797461660497,0
080613_5_ph_rerun_k141_726254,3277,0,0,0,0,17.141549725442342,0
080613_5_ph_rerun_k141_1074769,4342,0,0,0,0,12.465930018416206,0
080613_5_ph_rerun_k141_1542104,3599,0,0,0,0,6.57023875624653,0
cn_080613_5_ph_rerun_000000000247,5609,0,0,0,0,63.39964349376114,0.5654188948306595
080613_5_ph_rerun_k141_609255,4544,0,0,0,0,10.45862676056338,0
cn_080613_5_ph_rerun_000000000621,6933,0,0,0,0,34.48802999711566,0
080613_5_ph_rerun_k141_1075523,4147,0,0,0,0,5.55855421686747,0
080613_5_ph_rerun_k141_259315,3320,0,0,0,0,10.169277108433734,0
cn_080613_5_ph_rerun_000000000054,12181,0,0,0,0,9.113117714660975,0
cn_080613_5_ph_rerun_000000000173,10583,0,0,0,0,9.914037407897222,0
080613_5_ph_rerun_k141_1776980,3442,0,0,0,0,14.559814169570267,0
080613_5_ph_rerun_k141_1542811,4730,0,0,0,0,98.46703296703296,0.13947590870667795
080613_5_ph_rerun_k141_609854,4212,0,0,0,0,6.506172839506172,0
cn_080613_5_ph_rerun_000000000431,20197,0,0,0,0,18.202594316268936,0
cn_080613_5_ph_rerun_000000000187,5452,0,0,0,0,17.21533382245048,0
cn_080613_5_ph_rerun_000000000277,17093,0,0,0,0,38.62407862407862,0
080613_5_ph_rerun_k141_727779,3138,0,0,0,0,9.181528662420382,0
080613_5_ph_rerun_k141_1543124,2905,0,0,0,0,7.3537508602890576,0
080613_5_ph_rerun_k141_1193757,3210,0,0,0,21.90535491905355,9.236612702366127,0
cn_080613_5_ph_rerun_000000000202,13003,0,0,0,0,22.821313240043057,0.2155928033215439
080613_5_ph_rerun_k141_1426805,3371,0,0,0,0,52.649673977474805,0
cn_080613_5_ph_rerun_000000000448,6799,0,0,0,0,8.377241987650692,0
080613_5_ph_rerun_k141_1543255,3035,0,0,0,0,6.0381830151415405,0
080613_5_ph_rerun_k141_728002,7339,0,0,0,0,9.746663034595478,0
080613_5_ph_rerun_k141_1777502,8452,15.458116422148604,0,0,0,139.39824893516328,36.611216280170375
080613_5_ph_rerun_k141_145838,2877,0,0,0,0,5.8637943015983325,0
080613_5_ph_rerun_k141_1660820,2521,0,0,0,0,71.42505947660587,0
cn_080613_5_ph_rerun_000000000360,12599,0,0,0,0,502.5002380574512,0.04554832566259324
cn_080613_5_ph_rerun_000000000638,15860,0,0,0,0,31.887389659520807,0.13543505674653217
cn_080613_5_ph_rerun_000000000549,9899,0,0,0,0,10.876186628963845,0
080613_5_ph_rerun_k141_27165,4103,0,0,0,0,5.962981003409644,0
080613_5_ph_rerun_k141_260848,2895,0,0,0,0,5.063492063492063,0
080613_5_ph_rerun_k141_1661284,2765,0,0,0,0,7.391901663051338,0
cn_080613_5_ph_rerun_000000000489,7714,0,0,0,0,14.611197511664075,0
080613_5_ph_rerun_k141_146936,2986,0,0,0,0,10.615796519410978,0
cn_080613_5_ph_rerun_000000000547,8783,0,0,0,0,15.844070111541088,0
080613_5_ph_rerun_k141_729236,3604,0,0,0,0,5.836293007769146,0
080613_5_ph_rerun_k141_843869,2620,0,0,0,0,6.648854961832061,0
080613_5_ph_rerun_k141_28109,3890,0,0,0,0,11.126927029804728,0
080613_5_ph_rerun_k141_1311079,3363,0,0,0,0,6.979203802733214,0
080613_5_ph_rerun_k141_494546,3211,0,0,0,0,10.069072806471686,0.0566272557560672
080613_5_ph_rerun_k141_1778961,3460,0,0,0,0,12.16300578034682,0
cn_080613_5_ph_rerun_000000000398,10429,0,0,0,0,81.60172579098753,1.3384467881112176
080613_5_ph_rerun_k141_261844,6572,0,0,0,0,6.893487522824103,0
080613_5_ph_rerun_k141_1311287,4175,0,0,0,0,29.21206318812829,0
cn_080613_5_ph_rerun_000000000276,9019,0,0,0,0,25.50986477499446,4.173354023498116
cn_080613_5_ph_rerun_000000000164,5662,0,0,0,0,6.7884887005649714,0
080613_5_ph_rerun_k141_147812,6265,0,0,0,0,6.8828598787105015,0
080613_5_ph_rerun_k141_1196502,2737,0,0,0,0,11.628195763330899,0
080613_5_ph_rerun_k141_612445,2589,0,0,0,0,4.696525096525097,0
080613_5_ph_rerun_k141_380049,3055,0,0,0,0,5.195552648790059,0
080613_5_ph_rerun_k141_1078874,2716,0,0,0,0,44.195139911634755,0.06111929307805596
080613_5_ph_rerun_k141_965180,9586,0,0,0,0,55.02273675427618,0
080613_5_ph_rerun_k141_730495,3694,0,0,0,0,7.557359307359308,0
080613_5_ph_rerun_k141_1197017,17814,0,0,0,0,25.935114503816795,3.8572070049393803
080613_5_ph_rerun_k141_495903,4307,0,0,0,0,7.621809744779583,0
080613_5_ph_rerun_k141_496028,29560,0,0,0,0,25.137415426251692,3.6393098782138025
080613_5_ph_rerun_k141_380979,3555,0,0,0,0,89.02810567734683,0
080613_5_ph_rerun_k141_1546294,4697,0,0,0,0,8.264367816091953,0
cn_080613_5_ph_rerun_000000000303,5625,0,0,0,0,8.253821542836828,0
080613_5_ph_rerun_k141_263230,2509,0,0,0,0,6.377689243027889,0
cn_080613_5_ph_rerun_000000000585,23664,0,0,0,0,17.962728194726168,0
080613_5_ph_rerun_k141_965562,4879,0,0,0,0,9.861941827120033,0
cn_080613_5_ph_rerun_000000000317,7125,0,0,0,0,77.97109177659276,0
080613_5_ph_rerun_k141_1546674,3516,0,0,0,0,11.84584755403868,0
080613_5_ph_rerun_k141_1197689,3093,0,0,0,0,6.862960568842921,0
080613_5_ph_rerun_k141_1664022,4633,0,0,0,0,10.319810099266293,0
080613_5_ph_rerun_k141_263764,4097,0,0,0,0,4.626647144948755,0
cn_080613_5_ph_rerun_000000000623,5627,0,0,0,0,10.78081705150977,0
080613_5_ph_rerun_k141_381840,2930,0,0,0,0,5.422237380627558,0
cn_080613_5_ph_rerun_000000000155,11051,0,0,0,0,22.48597792654243,0
080613_5_ph_rerun_k141_614218,2757,0,0,0,0,4.860043509789703,0
cn_080613_5_ph_rerun_000000000189,12127,0,0,0,0,6.356636438582028,0
080613_5_ph_rerun_k141_1664479,2501,0,0,0,0,8.896882494004796,0
080613_5_ph_rerun_k141_30991,2867,0,0,0,0,24.017421602787458,3.1247386759581883
cn_080613_5_ph_rerun_000000000137,6129,0,0,0,0,13.750081566068516,0
080613_5_ph_rerun_k141_1080757,5888,0,0,0,0,9.702445652173912,0
cn_080613_5_ph_rerun_000000000022,7672,0.20020855057351408,0,0,0,1140.2317518248176,0.2567778936392075
cn_080613_5_ph_rerun_000000000494,6416,0,0,0,0,11.289900249376558,0
cn_080613_5_ph_rerun_000000000581,5338,0,0,0,0,7.373033707865169,0
080613_5_ph_rerun_k141_383109,5676,0,0,0,0,8.16384778012685,0
080613_5_ph_rerun_k141_1081540,2851,0,0,0,0,5.839523475823405,0
080613_5_ph_rerun_k141_1782611,2638,0,0,0,0,10.367424242424242,0
080613_5_ph_rerun_k141_1432005,3889,0,0.080719794344473,0,0,82.25655526992288,0.7917737789203085
080613_5_ph_rerun_k141_32211,4569,0,0,0,0,31.567177242888402,10.847702407002188
080613_5_ph_rerun_k141_1548457,3225,0,0,0,0,2058.2126472411655,0.3180409175449473
080613_5_ph_rerun_k141_847646,2962,0,0.059379217273954114,0,0,59.81848852901484,0.344804318488529
080613_5_ph_rerun_k141_32337,2530,0,0,0,0,4.574249605055292,0
cn_080613_5_ph_rerun_000000000367,7389,0,0,0,0,18.714749661705007,0
cn_080613_5_ph_rerun_000000000235,50504,0,0,0,0,13.89240456201489,0
cn_080613_5_ph_rerun_000000000169,12996,0,0,0,0,24.501385041551245,0
cn_080613_5_ph_rerun_000000000281,9948,0,0,0,0,17.141334941696822,0
080613_5_ph_rerun_k141_32613,4348,0,0,0,0,6.3077276908923645,0
080613_5_ph_rerun_k141_967116,2701,0,0,0,0,8.840858623242044,0
080613_5_ph_rerun_k141_848245,2833,0,0,0,0,12.707833450952718,0
cn_080613_5_ph_rerun_000000000468,10205,0,0,0,0,11.185381148344112,0
cn_080613_5_ph_rerun_000000000450,28101,0,0,0,0,10.330581453277347,0
cn_080613_5_ph_rerun_000000000301,5367,0,0,0,0,8.593296089385476,0
080613_5_ph_rerun_k141_848571,2593,3.97532767925983,0,0.27293754818812643,1.1657671549730146,315.7247494217425,1.5828835774865073
080613_5_ph_rerun_k141_152313,2660,0,0,0,0,5.737593984962406,0
080613_5_ph_rerun_k141_616720,2731,0,0,0,0,7.773957571324067,0
cn_080613_5_ph_rerun_000000000415,8637,0,0,0,0,31.121787450798795,0
080613_5_ph_rerun_k141_266115,6333,0,0,0,0,25.660877802336596,3.9646353015472053
cn_080613_5_ph_rerun_000000000211,11193,0,0,0,0,9.313203501876005,0
cn_080613_5_ph_rerun_000000000110,9257,0,0,0,0,20.178008209116438,0
080613_5_ph_rerun_k141_152548,4738,0,0,0,0,7.959493670886076,0
080613_5_ph_rerun_k141_499488,3321,0,0,0,0,6.201083684527394,0
080613_5_ph_rerun_k141_33520,2776,0,0,0,0,13.13400576368876,0
cn_080613_5_ph_rerun_000000000477,8232,0,0,0,0,34.333090379008745,0.011175898931000973
080613_5_ph_rerun_k141_968169,3067,0,0,0,0,14.596091205211726,0
080613_5_ph_rerun_k141_1784182,2943,0,0,0,0,22.422946367956552,0
080613_5_ph_rerun_k141_384609,2928,2.2527322404371586,0.7739071038251366,0,0,6.328551912568306,0
080613_5_ph_rerun_k141_968587,5355,0,0,0,0,6.606569615528183,0
080613_5_ph_rerun_k141_617627,2984,0,0,0,0,13.231233243967829,0
cn_080613_5_ph_rerun_000000000533,19278,0,0,0,0,81.22417012448133,0.17261410788381742
080613_5_ph_rerun_k141_618020,11256,0,0,0,0,25.038912579957355,3.854122245913291
080613_5_ph_rerun_k141_267373,2665,0,0,0,0,52.32483120780195,0
080613_5_ph_rerun_k141_618137,3786,0,0,0,0,96.89281942977824,1.8125659978880675
080613_5_ph_rerun_k141_153591,3418,0,0,0,0,26.597076023391814,0
080613_5_ph_rerun_k141_735120,3096,0,0,0,0,7.487726098191215,0
080613_5_ph_rerun_k141_1202231,4479,0,0,0,0,8.646140116019634,0
080613_5_ph_rerun_k141_618412,3525,0,0,0,0,7.885422575155984,0
080613_5_ph_rerun_k141_268297,3011,0,0,0,0,7.538818845388189,0
080613_5_ph_rerun_k141_1202886,4454,0,0,0,0,11.0237881508079,0
080613_5_ph_rerun_k141_1434761,2990,0,0,0,0,6.895053475935829,0
080613_5_ph_rerun_k141_735763,3506,0,0,0,0,5.896237172177879,0.062143671607753706
080613_5_ph_rerun_k141_735822,2753,0,0,0,0,5.7632534495279595,0
080613_5_ph_rerun_k141_1085763,3715,0,0,0,0,15.569661108122647,0
cn_080613_5_ph_rerun_000000000417,5175,0,0,0,0,6.465816917728853,0
cn_080613_5_ph_rerun_000000000074,15943,0,0,0,0.31832434466323845,72.63288599021698,0.09005393202056942
080613_5_ph_rerun_k141_619326,4442,0,0,0,0,10.965796579657965,0
080613_5_ph_rerun_k141_1669273,3086,0,0,0,0,33.28044041450777,0
080613_5_ph_rerun_k141_501747,3375,0,0,0,0,13.200710479573713,0
080613_5_ph_rerun_k141_1669414,4159,0,0,0,0,17.730418068236425,0
080613_5_ph_rerun_k141_736347,2543,0,0,0,0,4.951296150824823,0
080613_5_ph_rerun_k141_1552529,3611,0,0,0,0,12.083563918096292,0
cn_080613_5_ph_rerun_000000000208,7431,0,0,0,0,14.18670971213344,0
080613_5_ph_rerun_k141_387247,4733,0,0,0,0,8.394592310942121,0
080613_5_ph_rerun_k141_619828,3158,0,0,0,0,7.246835443037975,0
080613_5_ph_rerun_k141_736582,2851,0,0,0,0,7.000700770847932,0
080613_5_ph_rerun_k141_619991,3545,0,0,0,0,11.490693739424703,0
080613_5_ph_rerun_k141_36643,10473,0,0,0,0,19.075042963528738,0
080613_5_ph_rerun_k141_852227,3410,0,0,0,0,40.841735052754984,0
cn_080613_5_ph_rerun_000000000492,5470,0,0,0,0,72.32456140350877,0.17653508771929824
080613_5_ph_rerun_k141_736958,5113,0,0,0,0,22.59757528353539,0
080613_5_ph_rerun_k141_155995,3502,0,0,0,0,13.993721461187215,0
080613_5_ph_rerun_k141_36863,10474,0,0,0,0,28.09049255441008,0
cn_080613_5_ph_rerun_000000000343,6445,0,0,0,0,8.491157306856966,0
080613_5_ph_rerun_k141_1087274,3296,0,0,0,0,26.3501213592233,0
080613_5_ph_rerun_k141_1318609,3364,0,0,0,0,41.3269916765755,0
080613_5_ph_rerun_k141_1204936,3597,0,0,0,0,10.906058921623124,0
cn_080613_5_ph_rerun_000000000166,5286,0,0,0,0,10.706883509833585,0
080613_5_ph_rerun_k141_503039,3134,0,0,0,0,7.096301020408164,0
cn_080613_5_ph_rerun_000000000500,6872,0,0,0,0,48.533760186263095,0
cn_080613_5_ph_rerun_000000000455,6785,0,0,0,0,8.10138520483348,0
080613_5_ph_rerun_k141_737715,3749,0,0,0,0,21.072533333333332,0
cn_080613_5_ph_rerun_000000000066,5888,0,0,0,0,73.45788043478261,0
080613_5_ph_rerun_k141_737858,3816,0,0,0,0,6.059224318658281,0
080613_5_ph_rerun_k141_1788453,23493,0,0,0,0,26.062824550949177,4.374563718396186
080613_5_ph_rerun_k141_38167,4533,0.09836788707543008,0,0,0,92.9510366122629,26.805028672254082
080613_5_ph_rerun_k141_389010,3178,0,0,0,0,17.89559748427673,0
080613_5_ph_rerun_k141_38336,2620,0,0,0,0,10.181679389312977,0
080613_5_ph_rerun_k141_1088791,2897,0,0,0,0,12.826086956521738,0
080613_5_ph_rerun_k141_271945,2737,0,0,0,0,4.671292914536158,0
080613_5_ph_rerun_k141_1788934,4951,0,0,0,0,10.591441259588212,0
080613_5_ph_rerun_k141_38753,2826,0,0,0,0,4.606082036775106,0
cn_080613_5_ph_rerun_000000000040,6619,0,0,0,0,7.901540320144972,0
080613_5_ph_rerun_k141_1554697,3706,0,0,0,0,7.030204962243797,0
080613_5_ph_rerun_k141_1671741,12301,0,0,0,0,31.657779222890586,0.326125833197854
080613_5_ph_rerun_k141_389891,4432,0,0,0,0,32.57626353790614,0.2915162454873646
cn_080613_5_ph_rerun_000000000228,22803,0,0,0,0,28.970972551083047,0
cn_080613_5_ph_rerun_000000000213,14858,0,0,0,0,12.069313593539704,0
080613_5_ph_rerun_k141_39568,2538,0,0,0,0,14.328346456692913,0.02047244094488189
080613_5_ph_rerun_k141_739394,3371,0,0,0,0,6.8903378778897455,0
080613_5_ph_rerun_k141_272867,2658,0,0,0,0,9.162406015037593,0
080613_5_ph_rerun_k141_974539,2679,0,0,0,0,10.519015659955258,0
080613_5_ph_rerun_k141_623510,3107,0,0,0,0,8.286173633440514,0
cn_080613_5_ph_rerun_000000000403,6593,0,0,0,0,11.217167121625721,0
080613_5_ph_rerun_k141_856038,2549,0,0,0,0,5.3364705882352945,0
080613_5_ph_rerun_k141_1672982,2784,0,0,0,0,12.074712643678161,0
cn_080613_5_ph_rerun_000000000305,13722,0.48513552900029144,0,0,0,7.957883998834159,0
080613_5_ph_rerun_k141_505686,4523,0,0,0,0,8.966416261599646,0
080613_5_ph_rerun_k141_1673181,3468,0,0,0,0,41.3598615916955,0
cn_080613_5_ph_rerun_000000000044,18008,0,0,0,0,2674.9857840959576,0.43047534429142603
080613_5_ph_rerun_k141_273517,3355,0,0,0,0,6.514592019058964,0
080613_5_ph_rerun_k141_40652,4435,0,0,0,0,7.337088778729157,0
080613_5_ph_rerun_k141_623960,4693,0,0,0,0,8.966766084363016,0
080613_5_ph_rerun_k141_975518,3564,0,0,0,0,11.852413019079686,0
cn_080613_5_ph_rerun_000000000042,17239,0,0,0,0,9.881568263542512,0
080613_5_ph_rerun_k141_1556633,9352,0,0,0,0,30.078272027373824,0
080613_5_ph_rerun_k141_856744,3915,0,0,0,0,21.075548749361918,0
080613_5_ph_rerun_k141_391831,2698,0,0,0,0,4.465925925925926,0
cn_080613_5_ph_rerun_000000000030,6284,0,0,0,0,13.41502227880331,0
cn_080613_5_ph_rerun_000000000333,5367,0,0,0,0,114.8949720670391,0.325512104283054
080613_5_ph_rerun_k141_41075,2602,0,0,0,0,12.006912442396313,0
080613_5_ph_rerun_k141_41148,3579,0,0,0,0,6.513121161362367,0
cn_080613_5_ph_rerun_000000000319,10472,0,0,0,0,7.280175706646295,0
080613_5_ph_rerun_k141_506616,4177,0,0,0,0,10.084729535662996,0
080613_5_ph_rerun_k141_392060,2500,0,0,0,0,11.8792,0
080613_5_ph_rerun_k141_160045,2595,0,0,0,0.010007698229407237,21.586605080831408,0
cn_080613_5_ph_rerun_000000000233,9133,0,0,0,0,12.32669148237355,0
080613_5_ph_rerun_k141_857068,3641,0,0,0,0,9.909939593629874,0
080613_5_ph_rerun_k141_976018,3517,0,0,0,0,6.822626492325185,0
cn_080613_5_ph_rerun_000000000589,10335,0,0,0,0,9.22460824143935,0
080613_5_ph_rerun_k141_506844,2636,0.007587253414264037,0,0,0,10.04248861911988,1.6934749620637328
080613_5_ph_rerun_k141_507073,3549,0,0,0,0,8.44,0
080613_5_ph_rerun_k141_1209281,2745,0,0,0,0,5.640203932993445,0
080613_5_ph_rerun_k141_392702,6240,0,0,0,0,22.28044871794872,0.742948717948718
080613_5_ph_rerun_k141_1792339,7772,0,0,0,0,8.129696345856923,0
080613_5_ph_rerun_k141_857656,3008,0,0,0,0,21.47406914893617,0
080613_5_ph_rerun_k141_274595,5697,0,0,0,0,8.931905931905932,0
080613_5_ph_rerun_k141_1322667,4222,0,0,0,0,9.51751893939394,0
080613_5_ph_rerun_k141_1322724,2629,0,0,0,0,15.750570342205323,0
080613_5_ph_rerun_k141_274943,4452,0,0,0,0,8.300539083557952,0
080613_5_ph_rerun_k141_275090,4217,0,0,0,0,36.38691322901849,0
080613_5_ph_rerun_k141_1792997,3705,0,0,11.08472746896924,37.99568267674042,2259.9622234214785,672.6384241770103
080613_5_ph_rerun_k141_508040,3473,0,0,0,0,1052.3644214162348,0.947035118019574
cn_080613_5_ph_rerun_000000000172,7674,0,0,0,0,23.65450755601876,0
cn_080613_5_ph_rerun_000000000447,16058,0,0,0,0,9.001618929016189,0
cn_080613_5_ph_rerun_000000000459,7644,0,0,0,0,5.462061747776033,0
080613_5_ph_rerun_k141_626142,2543,0,0,0,0,9.35820895522388,0
080613_5_ph_rerun_k141_1442339,6034,0,0,0,0,8.734592445328031,0
080613_5_ph_rerun_k141_626471,2704,0,0,0,0,15.95266272189349,0
cn_080613_5_ph_rerun_000000000157,5636,4.872249822569198,0,0,0,2491.4485450674238,0
080613_5_ph_rerun_k141_394412,2645,0,0,0,0,5.049886621315193,0
080613_5_ph_rerun_k141_1558987,5186,0,0,0,0,6.131457208943717,0
080613_5_ph_rerun_k141_394606,2865,0.13538032100488487,0,0,0,4.990230286113049,1.2295882763433357
080613_5_ph_rerun_k141_858950,4210,0,0,0,0,36.597815764482434,0.3969610636277303
080613_5_ph_rerun_k141_43446,18702,0,0,0,0,24.78956372968349,4.232035928143713
080613_5_ph_rerun_k141_394928,3525,0,0,0,0,11.3034600113443,0
080613_5_ph_rerun_k141_276778,19377,0,0,0,0,9.12147796470224,0
080613_5_ph_rerun_k141_1443329,2852,0,0,0,0,4.693548387096774,0
cn_080613_5_ph_rerun_000000000573,6044,0,0,0,0,13.638649900727994,0
080613_5_ph_rerun_k141_1211812,4643,0,0,0,0,92.91390443392166,0.06973740852346104
080613_5_ph_rerun_k141_1560005,2798,0,0,0,0,3.925,0
cn_080613_5_ph_rerun_000000000309,6484,0,0,0,0,7.254472547809994,0
080613_5_ph_rerun_k141_859556,3044,0,0,0,0,9.078843626806833,0
cn_080613_5_ph_rerun_000000000026,81859,0,0,0,0,15.983508831936675,0
080613_5_ph_rerun_k141_395533,2943,18.662593346911066,3.9952477936184656,46.66463000678887,15.022403258655805,16.19959266802444,0.6653088934147997
080613_5_ph_rerun_k141_44396,9471,0,0,0,0,584.9563014566181,251.11842938568714
080613_5_ph_rerun_k141_1211985,2535,0,0,0,0,5.015760441292356,0
080613_5_ph_rerun_k141_163600,3059,5.704114957544089,0,0,0,7.705421293272371,0
cn_080613_5_ph_rerun_000000000485,9248,0,0,0,0,12.396193771626297,0
080613_5_ph_rerun_k141_1094039,2534,0,0,0,0,4.279179810725552,0
080613_5_ph_rerun_k141_1795473,2725,0,0,0,0,6.085840058694057,0
cn_080613_5_ph_rerun_000000000486,5303,0,0,0,0,7.361477572559367,0
080613_5_ph_rerun_k141_396005,3214,0,0,0,0,6.537313432835821,0
080613_5_ph_rerun_k141_1212422,3025,0.19299405155320556,0,0,0,5.276933245208196,0
cn_080613_5_ph_rerun_000000000405,8105,0,0,0,0,8.35899333826795,0
080613_5_ph_rerun_k141_1677247,4889,0,0,0,0,33.24744376278119,0
080613_5_ph_rerun_k141_1677556,2659,0,0,0,0,8.62809917355372,0
cn_080613_5_ph_rerun_000000000404,20804,0,0,0,0,23.920784464526054,0
cn_080613_5_ph_rerun_000000000136,9189,0,0,0,0,11.065723612622415,0
080613_5_ph_rerun_k141_164700,2833,0,0,0,0,7.813690896259704,0
080613_5_ph_rerun_k141_860685,2603,0,0,0,0,8.671527244819647,0
080613_5_ph_rerun_k141_628605,4406,0,0,0,0,5.0748638838475495,0
080613_5_ph_rerun_k141_1678042,2612,0,0,0,0,5.3062787136294025,0
080613_5_ph_rerun_k141_1326272,5156,0,0,0,0,9.2788983708301,0
080613_5_ph_rerun_k141_46096,4346,0,0,0,0,55.399264029438825,0
080613_5_ph_rerun_k141_397117,2631,0,0,0,0,12.002277904328018,0
080613_5_ph_rerun_k141_1326585,7916,0,0,0,0,12.884790298130369,0
cn_080613_5_ph_rerun_000000000119,11214,0,0,0,0,37.102353780313834,0
080613_5_ph_rerun_k141_279117,7439,0,0,0,0,7.5915076592313895,0
080613_5_ph_rerun_k141_1445630,3057,0,0,0,0,11.624591236102027,0
080613_5_ph_rerun_k141_397674,4057,0,0,0,0,10.039921143420404,0
cn_080613_5_ph_rerun_000000000246,9221,0,0,0,0,7.119279982650184,0
080613_5_ph_rerun_k141_1326858,3745,0,0,0,0,21.21142552055526,0
080613_5_ph_rerun_k141_1327094,3646,0,0,0,0,6.28125,0
080613_5_ph_rerun_k141_861664,3480,0,0,0,0,17.91609195402299,0
080613_5_ph_rerun_k141_1446240,4075,0,0,0,0,10.17067189798921,0
080613_5_ph_rerun_k141_398281,2650,0,0,0,0,44.42081447963801,0.22699849170437406
