MAG,contig,length
MAG_3,c_000000000851,1173866
MAG_3,c_000000000852,1124770
MAG_3,c_000000000853,426636
MAG_3,c_000000000854,375388
MAG_3,c_000000000855,1244689
MAG_3,c_000000000856,340990
MAG_3,c_000000000857,1030733
MAG_3,c_000000000858,287354
MAG_3,c_000000000859,1711697
MAG_3,c_000000000860,584652
MAG_3,c_000000000861,887015
MAG_3,c_000000000862,945056
MAG_3,c_000000000863,182649
MAG_3,c_000000000864,1796346
MAG_3,c_000000000865,273955
MAG_3,c_000000000866,720467
MAG_3,c_000000000867,584823
MAG_3,c_000000000868,372469
MAG_3,c_000000000869,879441
MAG_3,c_000000000870,1305325
MAG_3,c_000000000871,1724540
MAG_3,c_000000000872,672784
MAG_3,c_000000000873,291424
MAG_3,c_000000000874,502177
MAG_3,c_000000000875,1340444
MAG_3,c_000000000876,1418530
MAG_3,c_000000000877,591546
MAG_3,c_000000000878,616307
MAG_3,c_000000000879,1530564
MAG_3,c_000000000880,847417
MAG_3,c_000000000881,260878
MAG_3,c_000000000882,870670
MAG_3,c_000000000883,1652508
MAG_3,c_000000000884,1088286
MAG_3,c_000000000885,1549771
MAG_3,c_000000000886,188358
MAG_3,c_000000000887,912755
MAG_3,c_000000000888,690514
MAG_3,c_000000000889,811436
MAG_3,c_000000000890,653996
MAG_3,c_000000000891,1467365
MAG_3,c_000000000892,1840909
MAG_3,c_000000000893,1093907
MAG_3,c_000000000894,1223535
MAG_3,c_000000000895,1799869
MAG_3,c_000000000896,1645410
MAG_3,c_000000000897,1801501
MAG_3,c_000000000898,1603072
MAG_3,c_000000000899,484872
MAG_3,c_000000000900,1111339
MAG_3,c_000000000901,1786084
MAG_3,c_000000000902,457663
MAG_3,c_000000000903,1572271
MAG_3,c_000000000904,751324
MAG_3,c_000000000905,358722
MAG_3,c_000000000906,917890
MAG_3,c_000000000907,355646
MAG_3,c_000000000908,1283961
MAG_3,c_000000000909,183786
MAG_3,c_000000000910,37839
MAG_3,c_000000000911,1336149
MAG_3,c_000000000912,734626
MAG_3,c_000000000913,1731394
MAG_3,c_000000000914,568012
MAG_3,c_000000000915,288133
MAG_3,c_000000000916,1519430
MAG_3,c_000000000917,1672909
MAG_3,c_000000000918,176697
MAG_3,c_000000000919,561611
MAG_3,c_000000000920,1660378
MAG_3,c_000000000921,697087
MAG_3,c_000000000922,1692549
MAG_3,c_000000000923,885866
MAG_3,c_000000000924,362755
MAG_3,c_000000000925,289696
MAG_3,c_000000000926,1557442
MAG_3,c_000000000927,381538
MAG_3,c_000000000928,462538
MAG_3,c_000000000929,1769216
MAG_3,c_000000000930,241200
MAG_3,c_000000000931,999704
MAG_3,c_000000000932,1250753
MAG_3,c_000000000933,1020440
MAG_3,c_000000000934,84478
MAG_3,c_000000000935,1759682
MAG_3,c_000000000936,221408
MAG_3,c_000000000937,261993
MAG_3,c_000000000938,819720
MAG_3,c_000000000939,921493
MAG_3,c_000000000940,988128
MAG_3,c_000000000941,1783559
MAG_3,c_000000000942,1445567
MAG_3,c_000000000943,548201
MAG_3,c_000000000944,440851
MAG_3,c_000000000945,1019548
MAG_3,c_000000000946,454928
MAG_3,c_000000000947,430798
MAG_3,c_000000000948,1691948
MAG_3,c_000000000949,1459531
MAG_3,c_000000000950,1844803
MAG_3,c_000000000951,1805429
MAG_3,c_000000000952,765990
MAG_3,c_000000000953,358705
MAG_3,c_000000000954,524104
MAG_3,c_000000000955,1433563
MAG_3,c_000000000956,10053
MAG_3,c_000000000957,388148
MAG_3,c_000000000958,167289
MAG_3,c_000000000959,526399
MAG_3,c_000000000960,187484
MAG_3,c_000000000961,347578
MAG_3,c_000000000962,1791968
MAG_3,c_000000000963,925919
MAG_3,c_000000000964,446897
MAG_3,c_000000000965,949487
MAG_3,c_000000000966,251301
MAG_3,c_000000000967,1116889
MAG_3,c_000000000968,1320149
MAG_3,c_000000000969,592908
MAG_3,c_000000000970,484812
MAG_3,c_000000000971,1333743
MAG_3,c_000000000972,646061
MAG_3,c_000000000973,527555
MAG_3,c_000000000974,386123
MAG_3,c_000000000975,1654655
MAG_3,c_000000000976,253439
MAG_3,c_000000000977,1026878
MAG_3,c_000000000978,920128
MAG_3,c_000000000979,8658
MAG_3,c_000000000980,1098008
MAG_3,c_000000000981,304094
MAG_3,c_000000000982,490520
MAG_3,c_000000000983,33823
MAG_3,c_000000000984,280694
MAG_3,c_000000000985,1418673
MAG_3,c_000000000986,702206
MAG_3,c_000000000987,271998
MAG_3,c_000000000988,1526057
MAG_3,c_000000000989,1144896
MAG_3,c_000000000990,1704531
MAG_3,c_000000000991,897897
MAG_3,c_000000000992,816803
MAG_3,c_000000000993,526912
MAG_3,c_000000000994,426080
MAG_3,c_000000000995,1199125
MAG_3,c_000000000996,1120230
MAG_3,c_000000000997,563938
MAG_3,c_000000000998,286077
MAG_3,c_000000000999,776051
MAG_3,c_000000001000,402169
MAG_3,c_000000001001,961350
MAG_3,c_000000001002,1677094
MAG_3,c_000000001003,257455
MAG_3,c_000000001004,855719
MAG_3,c_000000001005,1789983
MAG_3,c_000000001006,1248626
MAG_3,c_000000001007,77006
MAG_3,c_000000001008,595915
MAG_3,c_000000001009,465631
MAG_3,c_000000001010,1115105
MAG_3,c_000000001011,844526
MAG_3,c_000000001012,1733459
MAG_3,c_000000001013,587860
MAG_3,c_000000001014,1567399
MAG_3,c_000000001015,298810
MAG_3,c_000000001016,484164
MAG_3,c_000000001017,844740
MAG_3,c_000000001018,143587
MAG_3,c_000000001019,722043
MAG_3,c_000000001020,599914
MAG_3,c_000000001021,1191563
MAG_3,c_000000001022,1150145
MAG_3,c_000000001023,352671
MAG_3,c_000000001024,1699974
MAG_3,c_000000001025,1520886
MAG_3,c_000000001026,30531
MAG_3,c_000000001027,1568727
MAG_3,c_000000001028,1223874
MAG_3,c_000000001029,1256701
MAG_3,c_000000001030,1188209
MAG_3,c_000000001031,1072211
MAG_3,c_000000001032,238976
MAG_3,c_000000001033,21470
MAG_3,c_000000001034,358228
MAG_3,c_000000001035,1767104
MAG_3,c_000000001036,930518
MAG_3,c_000000001037,1824410
MAG_3,c_000000001038,844785
MAG_3,c_000000001039,618930
MAG_3,c_000000001040,1676431
MAG_3,c_000000001041,1298364
MAG_3,c_000000001042,619972
MAG_3,c_000000001043,585162
MAG_3,c_000000001044,736343
MAG_3,c_000000001045,1300576
MAG_3,c_000000001046,593382
MAG_3,c_000000001047,492246
MAG_3,c_000000001048,397740
MAG_3,c_000000001049,1054744
MAG_3,c_000000001050,398100
MAG_3,c_000000001051,1771370
MAG_3,c_000000001052,1126906
MAG_3,c_000000001053,296658
MAG_3,c_000000001054,1524195
MAG_3,c_000000001055,347089
MAG_3,c_000000001056,1370671
MAG_3,c_000000001057,1057534
MAG_3,c_000000001058,972136
MAG_3,c_000000001059,1815205
MAG_3,c_000000001060,81662
MAG_3,c_000000001061,359198
MAG_3,c_000000001062,72786
MAG_3,c_000000001063,1019356
MAG_3,c_000000001064,353201
MAG_3,c_000000001065,1617442
MAG_3,c_000000001066,1142166
MAG_3,c_000000001067,283281
MAG_3,c_000000001068,1089786
MAG_3,c_000000001069,1765956
MAG_3,c_000000001070,295751
MAG_3,c_000000001071,1530626
MAG_3,c_000000001072,1052755
MAG_3,c_000000001073,462785
MAG_3,c_000000001074,1293082
MAG_3,c_000000001075,248603
MAG_3,c_000000001076,633815
MAG_3,c_000000001077,227635
MAG_3,c_000000001078,956551
MAG_3,c_000000001079,1554132
MAG_3,c_000000001080,1647837
MAG_3,c_000000001081,1633181
MAG_3,c_000000001082,303968
MAG_3,c_000000001083,309456
MAG_3,c_000000001084,1615503
MAG_3,c_000000001085,1792955
MAG_3,c_000000001086,468573
MAG_3,c_000000001087,260667
MAG_3,c_000000001088,1446485
MAG_3,c_000000001089,1528532
MAG_3,c_000000001090,481142
MAG_3,c_000000001091,1668315
MAG_3,c_000000001092,185771
MAG_3,c_000000001093,1852250
MAG_3,c_000000001094,600305
MAG_3,c_000000001095,697953
MAG_3,c_000000001096,879276
MAG_3,c_000000001097,1515651
MAG_3,c_000000001098,672
MAG_3,c_000000001099,1127506
MAG_3,c_000000001100,592477
MAG_3,c_000000001101,310901
MAG_3,c_000000001102,18949
MAG_3,c_000000001103,78568
MAG_3,c_000000001104,382918
MAG_3,c_000000001105,414614
MAG_3,c_000000001106,488297
MAG_3,c_000000001107,1770932
MAG_3,c_000000001108,269290
MAG_3,c_000000001109,235125
MAG_3,c_000000001110,475322
MAG_3,c_000000001111,396161
MAG_3,c_000000001112,20889
MAG_3,c_000000001113,480140
MAG_3,c_000000001114,121245
MAG_3,c_000000001115,822901
MAG_3,c_000000001116,718080
MAG_3,c_000000001117,1726758
MAG_3,c_000000001118,735129
MAG_3,c_000000001119,1187543
MAG_3,c_000000001120,560737
MAG_3,c_000000001121,473247
MAG_3,c_000000001122,1295206
MAG_3,c_000000001123,1522351
MAG_3,c_000000001124,478991
MAG_3,c_000000001125,1557661
MAG_3,c_000000001126,380379
MAG_3,c_000000001127,738886
MAG_3,c_000000001128,943676
MAG_3,c_000000001129,339261
MAG_3,c_000000001130,1376168
MAG_3,c_000000001131,1550498
MAG_3,c_000000001132,1437322
MAG_3,c_000000001133,874253
MAG_3,c_000000001134,65794
MAG_3,c_000000001135,483371
MAG_3,c_000000001136,1570995
MAG_3,c_000000001137,274321
MAG_3,c_000000001138,264687
MAG_3,c_000000001139,1371703
MAG_3,c_000000001140,821891
MAG_3,c_000000001141,1636728
MAG_3,c_000000001142,599660
MAG_3,c_000000001143,25440
MAG_3,c_000000001144,421490
MAG_3,c_000000001145,1634276
MAG_3,c_000000001146,596809
MAG_3,c_000000001147,464273
MAG_3,c_000000001148,1104169
MAG_3,c_000000001149,284769
MAG_3,c_000000001150,948723
MAG_3,c_000000001151,1288298
MAG_3,c_000000001152,972568
MAG_3,c_000000001153,842730
MAG_3,c_000000001154,1538762
MAG_3,c_000000001155,1074616
MAG_3,c_000000001156,1339101
MAG_3,c_000000001157,841756
MAG_3,c_000000001158,952855
MAG_3,c_000000001159,552964
MAG_3,c_000000001160,601802
MAG_3,c_000000001161,260803
MAG_3,c_000000001162,289114
MAG_3,c_000000001163,986303
MAG_3,c_000000001164,1648477
MAG_3,c_000000001165,1030511
MAG_3,c_000000001166,857667
MAG_3,c_000000001167,978918
MAG_3,c_000000001168,98407
MAG_3,c_000000001169,1292754
MAG_3,c_000000001170,1641441
MAG_3,c_000000001171,502801
MAG_3,c_000000001172,1728892
MAG_3,c_000000001173,1449133
MAG_3,c_000000001174,1631452
MAG_3,c_000000001175,1646754
MAG_3,c_000000001176,347606
MAG_3,c_000000001177,929962
MAG_3,c_000000001178,1084527
MAG_3,c_000000001179,832962
MAG_3,c_000000001180,441374
MAG_3,c_000000001181,295485
MAG_3,c_000000001182,584311
MAG_3,c_000000001183,474423
MAG_3,c_000000001184,892278
MAG_3,c_000000001185,825270
MAG_3,c_000000001186,999280
MAG_3,c_000000001187,291952
MAG_3,c_000000001188,755604
MAG_3,c_000000001189,174835
MAG_3,c_000000001190,1679321
MAG_3,c_000000001191,734008
MAG_3,c_000000001192,418226
MAG_3,c_000000001193,968955
MAG_3,c_000000001194,484729
MAG_3,c_000000001195,1622164
MAG_3,c_000000001196,289479
MAG_3,c_000000001197,560318
MAG_3,c_000000001198,1437711
MAG_3,c_000000001199,685426
MAG_3,c_000000001200,1859008
MAG_3,c_000000001201,741704
MAG_3,c_000000001202,1343495
MAG_3,c_000000001203,938081
MAG_3,c_000000001204,1303809
MAG_3,c_000000001205,1480622
MAG_3,c_000000001206,561321
MAG_3,c_000000001207,562133
MAG_3,c_000000001208,1333556
MAG_3,c_000000001209,490844
MAG_3,c_000000001210,528043
MAG_3,c_000000001211,446505
MAG_3,c_000000001212,1694214
MAG_3,c_000000001213,270798
MAG_3,c_000000001214,616668
MAG_3,c_000000001215,65674
MAG_3,c_000000001216,400376
MAG_3,c_000000001217,426090
MAG_3,c_000000001218,1541234
MAG_3,c_000000001219,397227
MAG_3,c_000000001220,484742
MAG_3,c_000000001221,304343
MAG_3,c_000000001222,780261
MAG_3,c_000000001223,564394
MAG_3,c_000000001224,1574816
MAG_3,c_000000001225,1110949
MAG_3,c_000000001226,747301
MAG_3,c_000000001227,527711
MAG_3,c_000000001228,839660
MAG_3,c_000000001229,976501
MAG_3,c_000000001230,209511
MAG_3,c_000000001231,1113038
MAG_3,c_000000001232,954422
MAG_3,c_000000001233,831283
MAG_3,c_000000001234,202871
MAG_3,c_000000001235,1223136
MAG_3,c_000000001236,808344
MAG_3,c_000000001237,953464
MAG_3,c_000000001238,963889
MAG_3,c_000000001239,1287204
MAG_3,c_000000001240,45694
MAG_3,c_000000001241,40100
MAG_3,c_000000001242,1483743
MAG_3,c_000000001243,268656
MAG_3,c_000000001244,453884
MAG_3,c_000000001245,281270
MAG_3,c_000000001246,685339
MAG_3,c_000000001247,417696
MAG_3,c_000000001248,1534553
MAG_3,c_000000001249,711983
MAG_3,c_000000001250,709197
MAG_3,c_000000001251,332242
MAG_3,c_000000001252,32696
MAG_3,c_000000001253,1191941
MAG_3,c_000000001254,1173561
MAG_3,c_000000001255,435125
MAG_3,c_000000001256,207542
MAG_3,c_000000001257,1857475
MAG_3,c_000000001258,256568
MAG_3,c_000000001259,877854
MAG_3,c_000000001260,1440514
MAG_3,c_000000001261,314129
MAG_3,c_000000001262,42404
MAG_3,c_000000001263,1773155
MAG_3,c_000000001264,1753507
MAG_3,c_000000001265,498359
MAG_3,c_000000001266,707889
MAG_3,c_000000001267,119819
MAG_3,c_000000001268,1675570
MAG_3,c_000000001269,453588
MAG_3,c_000000001270,1320180
MAG_3,c_000000001271,1262290
MAG_3,c_000000001272,1822631
MAG_3,c_000000001273,196295
MAG_3,c_000000001274,86432
MAG_3,c_000000001275,1179042
MAG_3,c_000000001276,828496
MAG_3,c_000000001277,1562992
MAG_3,c_000000001278,1661549
MAG_3,c_000000001279,1479282
MAG_3,c_000000001280,662317
MAG_3,c_000000001281,434112
MAG_3,c_000000001282,388720
MAG_3,c_000000001283,884523
MAG_3,c_000000001284,1770297
MAG_3,c_000000001285,1303256
MAG_3,c_000000001286,63059
MAG_3,c_000000001287,402500
MAG_3,c_000000001288,78205
MAG_3,c_000000001289,14056
MAG_3,c_000000001290,1055512
MAG_3,c_000000001291,466945
MAG_3,c_000000001292,304183
MAG_3,c_000000001293,1001466
MAG_3,c_000000001294,700817
MAG_3,c_000000001295,715232
MAG_3,c_000000001296,587498
MAG_3,c_000000001297,1105813
MAG_3,c_000000001298,713590
MAG_3,c_000000001299,1542110
MAG_3,c_000000001300,1373187
MAG_3,c_000000001301,584302
MAG_3,c_000000001302,289662
MAG_3,c_000000001303,554401
MAG_3,c_000000001304,1276239
MAG_3,c_000000001305,56616
MAG_3,c_000000001306,46077
MAG_3,c_000000001307,254619
MAG_3,c_000000001308,1224503
MAG_3,c_000000001309,237290
MAG_3,c_000000001310,732853
MAG_3,c_000000001311,291525
MAG_3,c_000000001312,1400663
MAG_3,c_000000001313,310859
MAG_3,c_000000001314,488225
MAG_3,c_000000001315,1180927
MAG_3,c_000000001316,1282580
MAG_3,c_000000001317,1770719
MAG_3,c_000000001318,332300
MAG_3,c_000000001319,1111915
MAG_3,c_000000001320,1764683
MAG_3,c_000000001321,13043
MAG_3,c_000000001322,537436
MAG_3,c_000000001323,1018662
MAG_3,c_000000001324,808879
MAG_3,c_000000001325,921904
MAG_3,c_000000001326,443228
MAG_3,c_000000001327,1051836
MAG_3,c_000000001328,1173006
MAG_3,c_000000001329,766402
MAG_3,c_000000001330,153172
MAG_3,c_000000001331,241169
MAG_3,c_000000001332,1083171
MAG_3,c_000000001333,521102
MAG_3,c_000000001334,182926
MAG_3,c_000000001335,1223395
MAG_3,c_000000001336,724856
MAG_3,c_000000001337,408229
MAG_3,c_000000001338,137585
MAG_3,c_000000001339,304573
MAG_3,c_000000001340,166593
MAG_3,c_000000001341,582758
MAG_3,c_000000001342,30488
MAG_3,c_000000001343,1021943
MAG_3,c_000000001344,45334
MAG_3,c_000000001345,1421547
MAG_3,c_000000001346,587464
MAG_3,c_000000001347,600195
MAG_3,c_000000001348,96541
MAG_3,c_000000001349,835068
MAG_3,c_000000001350,1496893
MAG_3,c_000000001351,639384
MAG_3,c_000000001352,1143993
MAG_3,c_000000001353,294230
MAG_3,c_000000001354,1016191
MAG_3,c_000000001355,1122844
MAG_3,c_000000001356,367049
MAG_3,c_000000001357,718295
MAG_3,c_000000001358,758196
MAG_3,c_000000001359,1449434
MAG_3,c_000000001360,531295
MAG_3,c_000000001361,540442
MAG_3,c_000000001362,287554
MAG_3,c_000000001363,359612
MAG_3,c_000000001364,955235
MAG_3,c_000000001365,331188
MAG_3,c_000000001366,246380
MAG_3,c_000000001367,202996
MAG_3,c_000000001368,368829
MAG_3,c_000000001369,495296
MAG_3,c_000000001370,711736
MAG_3,c_000000001371,1863080
MAG_3,c_000000001372,287210
MAG_3,c_000000001373,941962
MAG_3,c_000000001374,1548028
MAG_3,c_000000001375,953195
MAG_3,c_000000001376,486372
MAG_3,c_000000001377,964953
MAG_3,c_000000001378,283341
MAG_3,c_000000001379,45108
MAG_3,c_000000001380,621501
MAG_3,c_000000001381,1106548
MAG_3,c_000000001382,1626773
MAG_3,c_000000001383,255633
MAG_3,c_000000001384,21434
MAG_3,c_000000001385,723728
MAG_3,c_000000001386,1589958
MAG_3,c_000000001387,1561460
MAG_3,c_000000001388,50458
MAG_3,c_000000001389,76381
MAG_3,c_000000001390,616118
MAG_3,c_000000001391,1366598
MAG_3,c_000000001392,804619
MAG_3,c_000000001393,341927
MAG_3,c_000000001394,1521987
MAG_3,c_000000001395,1783237
MAG_3,c_000000001396,691672
MAG_3,c_000000001397,1062625
MAG_3,c_000000001398,1008894
MAG_3,c_000000001399,529973
MAG_3,c_000000001400,665210
MAG_3,c_000000001401,1462013
MAG_3,c_000000001402,350080
MAG_3,c_000000001403,40309
MAG_3,c_000000001404,1732873
MAG_3,c_000000001405,1750850
MAG_3,c_000000001406,251933
MAG_4,c_000000001407,902921
MAG_4,c_000000001408,1629398
MAG_4,c_000000001409,1533034
MAG_4,c_000000001410,936221
MAG_4,c_000000001411,1704968
MAG_4,c_000000001412,421478
MAG_4,c_000000001413,1011858
MAG_4,c_000000001414,421888
MAG_4,c_000000001415,1798622
MAG_4,c_000000001416,522055
MAG_4,c_000000001417,1555941
MAG_4,c_000000001418,1596958
MAG_4,c_000000001419,1466749
MAG_4,c_000000001420,1630667
MAG_4,c_000000001421,1594886
MAG_4,c_000000001422,956792
MAG_4,c_000000001423,919986
MAG_4,c_000000001424,198696
MAG_4,c_000000001425,566689
MAG_4,c_000000001426,925344
MAG_4,c_000000001427,377282
MAG_4,c_000000001428,1073771
MAG_4,c_000000001429,9034
MAG_4,c_000000001430,1173496
MAG_4,c_000000001431,1657053
MAG_4,c_000000001432,784986
MAG_4,c_000000001433,92909
MAG_4,c_000000001434,1588508
MAG_4,c_000000001435,324891
MAG_4,c_000000001436,1569419
MAG_4,c_000000001437,838428
MAG_4,c_000000001438,235862
MAG_4,c_000000001439,341850
MAG_4,c_000000001440,1366845
MAG_4,c_000000001441,1459014
MAG_4,c_000000001442,80496
MAG_4,c_000000001443,304716
MAG_4,c_000000001444,60652
MAG_4,c_000000001445,1171128
MAG_4,c_000000001446,899438
MAG_4,c_000000001447,754775
MAG_4,c_000000001448,1859250
MAG_4,c_000000001449,680994
MAG_4,c_000000001450,1276450
MAG_4,c_000000001451,1065722
MAG_4,c_000000001452,1311254
MAG_4,c_000000001453,1414952
MAG_4,c_000000001454,386058
MAG_4,c_000000001455,960586
MAG_4,c_000000001456,1325729
MAG_4,c_000000001457,990493
MAG_4,c_000000001458,226481
MAG_4,c_000000001459,136325
MAG_4,c_000000001460,1320758
MAG_4,c_000000001461,136879
MAG_4,c_000000001462,914277
MAG_4,c_000000001463,1478917
MAG_4,c_000000001464,514883
MAG_4,c_000000001465,1529984
MAG_4,c_000000001466,1854056
MAG_4,c_000000001467,1107702
MAG_4,c_000000001468,361059
MAG_4,c_000000001469,910391
MAG_4,c_000000001470,833759
MAG_4,c_000000001471,86828
MAG_4,c_000000001472,97020
MAG_4,c_000000001473,449260
MAG_4,c_000000001474,127453
MAG_4,c_000000001475,1338562
MAG_4,c_000000001476,1723572
MAG_4,c_000000001477,123204
MAG_4,c_000000001478,1090889
MAG_4,c_000000001479,87473
MAG_4,c_000000001480,820487
MAG_4,c_000000001481,1262238
MAG_4,c_000000001482,1117364
MAG_4,c_000000001483,430632
MAG_4,c_000000001484,62638
MAG_4,c_000000001485,769635
MAG_4,c_000000001486,1778703
MAG_4,c_000000001487,988159
MAG_4,c_000000001488,1417442
MAG_4,c_000000001489,1646450
MAG_4,c_000000001490,757154
MAG_4,c_000000001491,1527541
MAG_4,c_000000001492,1504875
MAG_4,c_000000001493,1730460
MAG_4,c_000000001494,278160
MAG_4,c_000000001495,1324541
MAG_4,c_000000001496,265411
MAG_4,c_000000001497,493202
MAG_4,c_000000001498,385517
MAG_4,c_000000001499,128636
MAG_4,c_000000001500,1247571
MAG_4,c_000000001501,928106
MAG_4,c_000000001502,1529138
MAG_4,c_000000001503,234163
MAG_4,c_000000001504,1497454
MAG_4,c_000000001505,242151
MAG_4,c_000000001506,1037316
MAG_4,c_000000001507,452961
MAG_4,c_000000001508,376352
MAG_4,c_000000001509,1059959
MAG_4,c_000000001510,1664013
MAG_4,c_000000001511,1291184
MAG_4,c_000000001512,732791
MAG_4,c_000000001513,664749
MAG_4,c_000000001514,1732510
MAG_4,c_000000001515,1280357
MAG_4,c_000000001516,502895
MAG_4,c_000000001517,1515873
MAG_4,c_000000001518,852199
MAG_4,c_000000001519,1056822
MAG_4,c_000000001520,1498530
MAG_4,c_000000001521,233926
MAG_4,c_000000001522,477583
MAG_4,c_000000001523,739398
MAG_4,c_000000001524,1020341
MAG_4,c_000000001525,1832490
MAG_4,c_000000001526,538455
MAG_4,c_000000001527,701715
MAG_4,c_000000001528,1087832
MAG_4,c_000000001529,1234028
MAG_4,c_000000001530,658182
MAG_4,c_000000001531,1762738
MAG_4,c_000000001532,176095
MAG_4,c_000000001533,354290
MAG_4,c_000000001534,1262813
MAG_4,c_000000001535,523717
MAG_4,c_000000001536,1785697
MAG_4,c_000000001537,1239263
MAG_4,c_000000001538,910673
MAG_4,c_000000001539,275111
MAG_4,c_000000001540,1572366
MAG_4,c_000000001541,809689
MAG_4,c_000000001542,1491235
MAG_4,c_000000001543,953254
MAG_4,c_000000001544,281171
MAG_4,c_000000001545,276259
MAG_4,c_000000001546,1755305
MAG_4,c_000000001547,79432
MAG_4,c_000000001548,1529766
MAG_4,c_000000001549,347607
MAG_4,c_000000001550,63568
MAG_4,c_000000001551,949623
MAG_4,c_000000001552,1384676
MAG_4,c_000000001553,211461
MAG_4,c_000000001554,747586
MAG_4,c_000000001555,433943
MAG_4,c_000000001556,347652
MAG_4,c_000000001557,265856
MAG_4,c_000000001558,239350
MAG_4,c_000000001559,1014208
MAG_4,c_000000001560,1443812
MAG_4,c_000000001561,1661103
MAG_4,c_000000001562,740178
MAG_4,c_000000001563,1005889
MAG_4,c_000000001564,749903
MAG_4,c_000000001565,260219
MAG_4,c_000000001566,1503598
MAG_4,c_000000001567,915618
MAG_4,c_000000001568,1641957
MAG_4,c_000000001569,1833039
MAG_4,c_000000001570,663714
MAG_4,c_000000001571,889657
MAG_4,c_000000001572,904838
MAG_4,c_000000001573,274220
MAG_4,c_000000001574,1472236
MAG_4,c_000000001575,819943
MAG_4,c_000000001576,1251954
MAG_4,c_000000001577,1671130
MAG_4,c_000000001578,186397
MAG_4,c_000000001579,403348
MAG_4,c_000000001580,1526630
MAG_4,c_000000001581,248106
MAG_4,c_000000001582,1568910
MAG_4,c_000000001583,238764
MAG_4,c_000000001584,1013464
MAG_4,c_000000001585,17579
MAG_4,c_000000001586,1040816
MAG_4,c_000000001587,953086
MAG_4,c_000000001588,1561342
